PRISM Time Series Data,,,,,,,,,,
Locations: 58,,,,,,,,,,
"Climate variables: ppt,tmin,tmean,tmax,vpdmin,vpdmax",,,,,,,,,,
Kern,-118.7295,35.3466,1004,2016-04,1.3,50.1,63.8,77.6,2.17,23.74
Kern,-118.7295,35.3466,1004,2016-05,0.29,55.9,69.7,83.4,3.75,29.73
Kern,-118.7295,35.3466,1004,2016-06,0,63.1,80.7,98.2,7.91,48.11
Kern,-118.7295,35.3466,1004,2016-07,0,66.7,84.4,102.1,11.41,54.51
Kern,-118.7295,35.3466,1004,2016-08,0,66.3,81.8,97.2,11.14,50.54
Kern,-118.7295,35.3466,1004,2016-09,0,59,76.7,94.5,8.1,42.22
Kern,-118.7295,35.3466,1004,2016-10,0.49,52.1,65.6,79.2,3.62,24.53
Kern,-118.7295,35.3466,1004,2016-11,1.21,44.2,57.6,71,1.75,17.75
Kern,-118.7295,35.3466,1004,2016-12,2.84,40.1,49.9,59.8,0.93,9.46
Kern,-118.7295,35.3466,1004,2017-01,7.56,43.4,50.7,57.9,1.25,8.35
Kern,-118.7295,35.3466,1004,2017-02,2.63,44.8,54.5,64.3,1.03,11.12
Kern,-118.7295,35.3466,1004,2017-03,0.64,44.5,57.5,70.4,0.78,15.14
Kern,-118.7295,35.3466,1004,2017-04,0.28,47.4,61.5,75.7,1.93,21.83
Kern,-118.7295,35.3466,1004,2017-05,0.05,54.9,69,83.1,4.46,30.16
Kern,-118.7295,35.3466,1004,2017-06,0,64.4,78.9,93.3,8.46,43.32
Kern,-118.7295,35.3466,1004,2017-07,0,71.8,85.8,99.9,14.23,53.9
Kern,-118.7295,35.3466,1004,2017-08,0,70.8,84.4,98.1,12.03,49.3
Kern,-118.7295,35.3466,1004,2017-09,0.38,62.5,76,89.5,7.12,37.49
Kern,-118.7295,35.3466,1004,2017-10,0,50.5,65.7,80.9,5.32,28.91
Kern,-118.7295,35.3466,1004,2017-11,0.13,45.9,58.3,70.7,2.12,16.55
Kern,-118.7295,35.3466,1004,2017-12,0.06,34.1,48.6,63.1,1.61,13.8
Kern,-118.7295,35.3466,1004,2018-01,1.32,43.4,53.5,63.7,1.1,10.88
Kern,-118.7295,35.3466,1004,2018-02,0.14,37.3,51.8,66.4,1.71,16.67
Kern,-118.7295,35.3466,1004,2018-03,3.71,43.8,55.2,66.7,1.05,14.27
Kern,-118.7295,35.3466,1004,2018-04,0.5,48.9,62.9,77,2.69,23.4
Kern,-118.7295,35.3466,1004,2018-05,0,55.1,68.4,81.7,4.24,27.07
Kern,-118.7295,35.3466,1004,2018-06,0,60.8,76.2,91.6,8.06,41.27
Kern,-118.7295,35.3466,1004,2018-07,0,72.6,85.9,99.3,14.19,51.22
Kern,-118.7295,35.3466,1004,2018-08,0,67,81.5,95.9,11.62,47.14
Kern,-118.7295,35.3466,1004,2018-09,0,60.8,75.7,90.5,8.68,38.97
Kern,-118.7295,35.3466,1004,2018-10,0.06,53.8,66.5,79.3,5.19,25.09
Kern,-118.7295,35.3466,1004,2018-11,1.04,42.8,56.9,71.1,2.81,19.28
Kern,-118.7295,35.3466,1004,2018-12,1.14,43.7,51.5,59.3,1.88,9.82
Kern,-118.7295,35.3466,1004,2019-01,1.98,41.8,53.1,64.4,1.27,12.59
Kern,-118.7295,35.3466,1004,2019-02,3.66,37.2,48.2,59.2,0.97,10.35
Kern,-118.7295,35.3466,1004,2019-03,2.58,42.9,54.6,66.4,0.87,13.47
Kern,-118.7295,35.3466,1004,2019-04,0.07,50.5,64.3,78.1,2.78,24
Kern,-118.7295,35.3466,1004,2019-05,2.01,52.7,64,75.3,2.21,20.17
Kern,-118.7295,35.3466,1004,2019-06,0.11,62.5,77.5,92.5,6.36,40.74
Kern,-118.7295,35.3466,1004,2019-07,0.02,67.6,81.5,95.3,10.73,45.26
Kern,-118.7295,35.3466,1004,2019-08,0,67.3,81.6,95.9,9.81,45.52
Kern,-118.7295,35.3466,1004,2019-09,0,60.8,74.9,89,7.66,37.49
Kern,-118.7295,35.3466,1004,2019-10,0,47.1,62.5,77.8,4.92,26.51
Kern,-118.7295,35.3466,1004,2019-11,1.72,42.3,57,71.7,3.09,21.06
Kern,-118.7295,35.3466,1004,2019-12,2.33,43.9,53.6,63.2,1.66,12.73
Kern,-118.7295,35.3466,1004,2020-01,0.3,39.4,49.1,58.7,0.59,7.98
Kern,-118.7295,35.3466,1004,2020-02,0.06,37.5,52.8,68.1,1.77,17.53
Kern,-118.7295,35.3466,1004,2020-03,2.59,42.9,54.7,66.5,1.13,14.73
Kern,-118.7295,35.3466,1004,2020-04,2.61,50.5,61.3,72.2,1.51,17.1
Kern,-118.7295,35.3466,1004,2020-05,0.1,54.8,69.8,84.8,4.14,32.04
Kern,-118.7295,35.3466,1004,2020-06,0.04,60.5,75.5,90.5,7.54,39.56
Kern,-118.7295,35.3466,1004,2020-07,0,66.7,82.1,97.6,12.15,50.92
Kern,-118.7295,35.3466,1004,2020-08,0,70.9,85.5,100.2,13.86,55.19
Kern,-118.7295,35.3466,1004,2020-09,0,63,77.5,92.1,8.43,39.85
Kern,-118.7295,35.3466,1004,2020-10,0,55.5,69.9,84.4,6.74,31.78
Kern,-118.7295,35.3466,1004,2020-11,0.33,40.8,54.4,68,2.47,17.23
,,,,,,,,,,
Kings,-119.8155,36.0725,184,2013-01,0.33,31.7,44.1,56.4,0.61,8
Kings,-119.8155,36.0725,184,2013-02,0.46,34.5,48.2,61.9,0.89,11.63
Kings,-119.8155,36.0725,184,2013-03,0.79,44.7,58.5,72.4,1.82,18.37
Kings,-119.8155,36.0725,184,2013-04,0.08,49.6,64.4,79.2,3.42,26.12
Kings,-119.8155,36.0725,184,2013-05,0.33,54.8,69.8,84.8,5.01,32.75
Kings,-119.8155,36.0725,184,2013-06,0,61.1,77.1,93.1,6.51,41.41
Kings,-119.8155,36.0725,184,2013-07,0,67.3,83.8,100.3,9.14,53.75
Kings,-119.8155,36.0725,184,2013-08,0,63.4,79.7,95.9,6.9,45.34
Kings,-119.8155,36.0725,184,2013-09,0,59.1,74.4,89.7,6.02,36.54
Kings,-119.8155,36.0725,184,2013-10,0,47.2,63.5,79.8,3.8,27.07
Kings,-119.8155,36.0725,184,2013-11,0.27,41.2,55.3,69.3,2.11,16.62
Kings,-119.8155,36.0725,184,2013-12,0.1,30.1,44.8,59.5,1.45,11.51
Kings,-119.8155,36.0725,184,2014-01,0.13,35.2,50.6,66,1.64,14.5
Kings,-119.8155,36.0725,184,2014-02,1.24,41.4,53.5,65.7,1.19,12.63
Kings,-119.8155,36.0725,184,2014-03,0.92,46.3,59.5,72.7,2.3,18.72
Kings,-119.8155,36.0725,184,2014-04,0.31,48.9,63.4,77.9,3.29,24.79
Kings,-119.8155,36.0725,184,2014-05,0,55.4,71.3,87.1,6.65,36.99
Kings,-119.8155,36.0725,184,2014-06,0,60.4,77.4,94.4,8.16,46.92
Kings,-119.8155,36.0725,184,2014-07,0,68,84,99.9,10.03,52.45
Kings,-119.8155,36.0725,184,2014-08,0,65.9,81.8,97.8,8.78,49.64
Kings,-119.8155,36.0725,184,2014-09,0,62.4,78.1,93.9,7.07,43.26
Kings,-119.8155,36.0725,184,2014-10,0,53,68.9,84.7,5.06,32.1
Kings,-119.8155,36.0725,184,2014-11,1.01,43.3,55.9,68.4,0.97,13.04
Kings,-119.8155,36.0725,184,2014-12,2.34,42.7,51.6,60.4,0.44,6.93
Kings,-119.8155,36.0725,184,2015-01,0.12,38,47.1,56.2,0.36,5.69
Kings,-119.8155,36.0725,184,2015-02,0.71,42.7,55.8,68.8,0.65,12.81
Kings,-119.8155,36.0725,184,2015-03,0.29,46.6,61.8,77,2.49,22.98
Kings,-119.8155,36.0725,184,2015-04,0.46,47.6,62.9,78.1,3.59,25.95
Kings,-119.8155,36.0725,184,2015-05,0.27,53.4,67.6,81.9,4.06,29.21
Kings,-119.8155,36.0725,184,2015-06,0,64.3,80.5,96.6,9.08,50.28
Kings,-119.8155,36.0725,184,2015-07,0.22,67.7,82.2,96.8,9.47,47.41
Kings,-119.8155,36.0725,184,2015-08,0.01,65.3,81.1,97,8.09,47.33
Kings,-119.8155,36.0725,184,2015-09,0,61,77,92.9,8.6,43.31
Kings,-119.8155,36.0725,184,2015-10,0.5,56.2,70,83.7,3.6,27.51
Kings,-119.8155,36.0725,184,2015-11,1.07,37.4,50.9,64.4,0.85,12.59
Kings,-119.8155,36.0725,184,2015-12,1.1,33.4,45,56.6,0.52,7.83
Kings,-119.8155,36.0725,184,2016-01,2.55,40.5,49.4,58.3,0.45,6.03
Kings,-119.8155,36.0725,184,2016-02,0.62,40.9,53.9,66.9,0.68,12.24
Kings,-119.8155,36.0725,184,2016-03,1.54,45.3,58,70.8,1.17,15.69
Kings,-119.8155,36.0725,184,2016-04,0.6,49.9,64.2,78.4,2.67,24.41
Kings,-119.8155,36.0725,184,2016-05,0.25,55.7,69.7,83.8,3.97,29.88
Kings,-119.8155,36.0725,184,2016-06,0.03,62.4,78.9,95.5,8.22,48.28
Kings,-119.8155,36.0725,184,2016-07,0,64.7,82.3,99.8,9.42,53.98
Kings,-119.8155,36.0725,184,2016-08,0,64.1,81.3,98.4,8.07,51.8
Kings,-119.8155,36.0725,184,2016-09,0,57,74.5,92,6,41.74
Kings,-119.8155,36.0725,184,2016-10,0.93,51.1,65.7,80.3,3.09,25.17
Kings,-119.8155,36.0725,184,2016-11,0.53,43.2,56.5,69.9,0.64,14.46
Kings,-119.8155,36.0725,184,2016-12,1.2,36.4,47,57.6,0.29,7.05
Kings,-119.8155,36.0725,184,2017-01,4.4,38.7,47,55.4,0.24,5.53
Kings,-119.8155,36.0725,184,2017-02,2.68,43.4,52.5,61.7,0.32,7.96
Kings,-119.8155,36.0725,184,2017-03,0.7,44,56.9,69.9,0.93,15.29
Kings,-119.8155,36.0725,184,2017-04,0.74,47,60.9,74.8,2.01,21.24
Kings,-119.8155,36.0725,184,2017-05,0.31,54.5,69.7,84.9,4.2,32.55
Kings,-119.8155,36.0725,184,2017-06,0,63.3,79,94.7,7.58,45.95
Kings,-119.8155,36.0725,184,2017-07,0,66.8,83.6,100.4,9.39,54.02
Kings,-119.8155,36.0725,184,2017-08,0,67.2,83.2,99.2,8.17,49.79
Kings,-119.8155,36.0725,184,2017-09,0.06,60.4,75.6,90.8,6.03,38.7
Kings,-119.8155,36.0725,184,2017-10,0.04,47,64.3,81.6,3.77,29.04
Kings,-119.8155,36.0725,184,2017-11,0.18,44.5,56.9,69.4,1.31,14.35
Kings,-119.8155,36.0725,184,2017-12,0.06,31.2,46.1,61,0.82,11.75
Kings,-119.8155,36.0725,184,2018-01,1.46,41.1,50.6,60.1,0.26,6.94
Kings,-119.8155,36.0725,184,2018-02,0.14,37,51.1,65.2,1.31,15.2
Kings,-119.8155,36.0725,184,2018-03,2.46,42,53.9,65.8,0.77,13.21
Kings,-119.8155,36.0725,184,2018-04,0.36,48.7,63.2,77.6,2.53,24.2
Kings,-119.8155,36.0725,184,2018-05,0,54.2,68.5,82.8,4.05,28.25
Kings,-119.8155,36.0725,184,2018-06,0,58.4,75.2,92,5.85,41.44
Kings,-119.8155,36.0725,184,2018-07,0,68.5,84.1,99.7,9.26,50.84
Kings,-119.8155,36.0725,184,2018-08,0,63.7,80.2,96.7,7.4,47.58
Kings,-119.8155,36.0725,184,2018-09,0,57.9,74.8,91.6,6.02,40.65
Kings,-119.8155,36.0725,184,2018-10,0.14,50.8,65.7,80.6,3.28,26.17
Kings,-119.8155,36.0725,184,2018-11,1.48,41.1,55.5,69.9,1.89,17.12
Kings,-119.8155,36.0725,184,2018-12,0.46,39.2,48.2,57.1,0.19,5.98
Kings,-119.8155,36.0725,184,2019-01,1.52,39,49.5,60.1,0.2,7.36
Kings,-119.8155,36.0725,184,2019-02,2.65,38,47.8,57.5,0.5,7.69
Kings,-119.8155,36.0725,184,2019-03,1.52,43.4,55.1,66.8,0.8,13.65
Kings,-119.8155,36.0725,184,2019-04,0.3,50.5,65,79.6,2.71,25.64
Kings,-119.8155,36.0725,184,2019-05,1.91,52.9,65.2,77.4,2.37,22.18
Kings,-119.8155,36.0725,184,2019-06,0.11,62.1,77.8,93.6,6.31,41.95
Kings,-119.8155,36.0725,184,2019-07,0,64.8,81.1,97.4,8.1,47.88
Kings,-119.8155,36.0725,184,2019-08,0,65.5,81.2,96.9,7.33,46.14
Kings,-119.8155,36.0725,184,2019-09,0,58.5,74.2,89.9,5.39,37.47
Kings,-119.8155,36.0725,184,2019-10,0,45.7,62.4,79.1,3.8,27.2
Kings,-119.8155,36.0725,184,2019-11,0.6,40.3,55.7,71,1.76,18.81
Kings,-119.8155,36.0725,184,2019-12,2.14,39.9,49,58.1,0.1,6.06
Kings,-119.8155,36.0725,184,2020-01,0.6,37.2,46.7,56.3,0.15,5.83
Kings,-119.8155,36.0725,184,2020-02,0,37,52,67,1.05,15.58
Kings,-119.8155,36.0725,184,2020-03,2.13,43.1,54.4,65.8,0.71,13.09
Kings,-119.8155,36.0725,184,2020-04,1.64,50,62,74.1,2.03,19.22
Kings,-119.8155,36.0725,184,2020-05,0.03,55.7,71.2,86.7,4.99,35.45
Kings,-119.8155,36.0725,184,2020-06,0,61.2,76.6,92.1,6.73,41.1
Kings,-119.8155,36.0725,184,2020-07,0,63.1,80.8,98.5,6.47,49.33
Kings,-119.8155,36.0725,184,2020-08,0,66.8,82.6,98.4,7.57,47.27
Kings,-119.8155,36.0725,184,2020-09,0,60.7,76.3,91.9,5.16,37.06
Kings,-119.8155,36.0725,184,2020-10,0,52.2,68.6,85,3.91,31.05
Kings,-119.8155,36.0725,184,2020-11,0.2,37.9,52.6,67.2,1.29,15.28
,,,,,,,,,,
Lake,-122.7468,39.0948,2904,2013-01,1.5,36.6,44.5,52.5,2.8,8.7
Lake,-122.7468,39.0948,2904,2013-02,0.77,35.5,46.2,56.8,2.18,10.99
Lake,-122.7468,39.0948,2904,2013-03,2.79,40.8,50.9,61,1.92,11.98
Lake,-122.7468,39.0948,2904,2013-04,1.2,45.5,56.9,68.4,3.71,17.5
Lake,-122.7468,39.0948,2904,2013-05,0.27,48.8,60.5,72.2,4.28,19.43
Lake,-122.7468,39.0948,2904,2013-06,0.85,55.8,68.6,81.4,5.67,28.01
Lake,-122.7468,39.0948,2904,2013-07,0.05,64,78.6,93.2,9.78,43.65
Lake,-122.7468,39.0948,2904,2013-08,0,59.7,72.7,85.8,6.61,32.33
Lake,-122.7468,39.0948,2904,2013-09,0.66,55.3,67.7,80,5.55,27.39
Lake,-122.7468,39.0948,2904,2013-10,0.06,50.7,61.9,73.1,6.75,22.73
Lake,-122.7468,39.0948,2904,2013-11,1.1,44.4,53.4,62.3,3.83,13.27
Lake,-122.7468,39.0948,2904,2013-12,0.48,40.4,49,57.7,4.54,12.84
Lake,-122.7468,39.0948,2904,2014-01,0.41,45.1,54.2,63.2,5.68,15.54
Lake,-122.7468,39.0948,2904,2014-02,10.53,39.6,47,54.5,0.91,7.27
Lake,-122.7468,39.0948,2904,2014-03,7.61,42.9,51.2,59.6,2.57,11.22
Lake,-122.7468,39.0948,2904,2014-04,2.36,44.7,55.8,66.8,2.7,16.33
Lake,-122.7468,39.0948,2904,2014-05,0.09,49.2,62.1,74.9,5.09,23.66
Lake,-122.7468,39.0948,2904,2014-06,0,56.4,70.4,84.3,7.35,31.22
Lake,-122.7468,39.0948,2904,2014-07,0,64.9,78.7,92.6,10.61,43.21
Lake,-122.7468,39.0948,2904,2014-08,0.03,61.4,74.7,87.9,7.85,36.02
Lake,-122.7468,39.0948,2904,2014-09,0.85,58.9,71.5,84.1,7.71,32.63
Lake,-122.7468,39.0948,2904,2014-10,1.26,53.6,64.3,74.9,6.08,23.62
Lake,-122.7468,39.0948,2904,2014-11,4.62,44.8,52.6,60.3,2.27,10.14
Lake,-122.7468,39.0948,2904,2014-12,15.89,42.5,46.3,50,0.59,3.1
Lake,-122.7468,39.0948,2904,2015-01,0.41,44.4,52,59.7,3.59,10.99
Lake,-122.7468,39.0948,2904,2015-02,7.18,45.3,53.6,61.9,3.13,11.76
Lake,-122.7468,39.0948,2904,2015-03,0.46,45.5,55.3,65.1,3.05,14.75
Lake,-122.7468,39.0948,2904,2015-04,2.04,42.7,54.6,66.5,2.79,16.44
Lake,-122.7468,39.0948,2904,2015-05,0.7,46.5,59.3,72.2,2.62,19.15
Lake,-122.7468,39.0948,2904,2015-06,0.07,58.9,72.9,86.9,7.76,35.63
Lake,-122.7468,39.0948,2904,2015-07,0.32,62.2,75.1,88.1,8.17,35.86
Lake,-122.7468,39.0948,2904,2015-08,0.03,61.3,74.3,87.3,7.81,35.63
Lake,-122.7468,39.0948,2904,2015-09,0.67,60.2,71.9,83.5,10.56,33.86
Lake,-122.7468,39.0948,2904,2015-10,0.18,55.9,66.8,77.7,6.15,25.02
Lake,-122.7468,39.0948,2904,2015-11,2.24,40.6,48.5,56.3,2.09,9.37
Lake,-122.7468,39.0948,2904,2015-12,10.55,37.2,42,46.7,0.69,3.61
Lake,-122.7468,39.0948,2904,2016-01,16.68,39,43.2,47.4,0.49,3.12
Lake,-122.7468,39.0948,2904,2016-02,1.5,44,52,59.9,2.77,11.45
Lake,-122.7468,39.0948,2904,2016-03,14.6,41.6,48.7,55.8,1.44,7.8
Lake,-122.7468,39.0948,2904,2016-04,1.3,45.3,55.9,66.4,2.6,14.99
Lake,-122.7468,39.0948,2904,2016-05,0.81,50.1,60.5,70.9,3.6,17.37
Lake,-122.7468,39.0948,2904,2016-06,0.39,57.9,70.4,82.9,8.52,31.94
Lake,-122.7468,39.0948,2904,2016-07,0,63.4,76.7,89.9,10.86,39.78
Lake,-122.7468,39.0948,2904,2016-08,0,63.5,77,90.5,10.4,40.08
Lake,-122.7468,39.0948,2904,2016-09,0,59.6,72.2,84.9,9.73,35.83
Lake,-122.7468,39.0948,2904,2016-10,7.48,49.2,57.1,65,2.77,13.25
Lake,-122.7468,39.0948,2904,2016-11,5.79,43.6,50.4,57.1,0.93,7.02
Lake,-122.7468,39.0948,2904,2016-12,7.44,37.2,43.6,50.1,1.75,6.04
Lake,-122.7468,39.0948,2904,2017-01,23.71,36.6,42.3,48,1.06,4.64
Lake,-122.7468,39.0948,2904,2017-02,15.8,39.7,45,50.3,0.91,4.46
Lake,-122.7468,39.0948,2904,2017-03,5.21,41.5,49.7,57.9,1.45,9.62
Lake,-122.7468,39.0948,2904,2017-04,4.83,41.6,50.6,59.5,1.8,10.91
Lake,-122.7468,39.0948,2904,2017-05,0.06,49.7,62.5,75.4,4.15,22.26
Lake,-122.7468,39.0948,2904,2017-06,0.26,58.2,70.5,82.8,6.92,30.08
Lake,-122.7468,39.0948,2904,2017-07,0,64.7,78.7,92.7,10.7,43.24
Lake,-122.7468,39.0948,2904,2017-08,0,67.5,80.1,92.7,11.48,41.83
Lake,-122.7468,39.0948,2904,2017-09,0.1,60.7,72.1,83.5,9.53,32.61
Lake,-122.7468,39.0948,2904,2017-10,0.46,53.5,64.8,76.2,8.05,26.06
Lake,-122.7468,39.0948,2904,2017-11,6.34,42.7,49.1,55.5,0.79,6.71
Lake,-122.7468,39.0948,2904,2017-12,0.18,41.3,49.5,57.6,4.57,11.53
Lake,-122.7468,39.0948,2904,2018-01,8.91,42.1,47.6,53.1,1.65,6.16
Lake,-122.7468,39.0948,2904,2018-02,0.38,40.4,48.8,57.2,4.27,12.36
Lake,-122.7468,39.0948,2904,2018-03,8.73,37.9,45.4,52.9,1.59,8
Lake,-122.7468,39.0948,2904,2018-04,4.45,42.9,53.4,64,2.3,14.21
Lake,-122.7468,39.0948,2904,2018-05,0.31,48.4,60.9,73.4,2.46,19.08
Lake,-122.7468,39.0948,2904,2018-06,0,55.9,69.3,82.7,6.39,30.2
Lake,-122.7468,39.0948,2904,2018-07,0,67.5,80.8,94.2,13.1,46.16
Lake,-122.7468,39.0948,2904,2018-08,0,63.6,75.4,87.2,10.44,36.13
Lake,-122.7468,39.0948,2904,2018-09,0.05,58.7,70.9,83.2,9.48,32.93
Lake,-122.7468,39.0948,2904,2018-10,1.17,53.5,63.4,73.4,6.05,21
Lake,-122.7468,39.0948,2904,2018-11,5.95,48,55.5,63.1,5.86,15.08
Lake,-122.7468,39.0948,2904,2018-12,4.23,39.5,45.1,50.6,1,5.91
Lake,-122.7468,39.0948,2904,2019-01,12.46,41.8,47,52.2,2.35,6.87
Lake,-122.7468,39.0948,2904,2019-02,19.83,33.3,38.9,44.5,0.51,3.62
Lake,-122.7468,39.0948,2904,2019-03,9.43,38.5,45,51.5,1.27,6.57
Lake,-122.7468,39.0948,2904,2019-04,0.97,47.4,56.9,66.4,2.84,14.42
Lake,-122.7468,39.0948,2904,2019-05,3.99,45.7,56.6,67.5,2.12,15.16
Lake,-122.7468,39.0948,2904,2019-06,0.05,58.9,71,83.1,7.99,29.59
Lake,-122.7468,39.0948,2904,2019-07,0,62.4,74.7,86.9,8.15,33.17
Lake,-122.7468,39.0948,2904,2019-08,0.01,64.1,76.1,88.1,8.4,34.43
Lake,-122.7468,39.0948,2904,2019-09,0.31,58,69.3,80.5,7.32,28.47
Lake,-122.7468,39.0948,2904,2019-10,0.05,49,59.8,70.7,6.75,21.19
Lake,-122.7468,39.0948,2904,2019-11,1.41,47.5,56.3,65.1,5.9,16.69
Lake,-122.7468,39.0948,2904,2019-12,9.68,40.4,44.8,49.1,0.66,3.98
Lake,-122.7468,39.0948,2904,2020-01,5.81,39.5,45.5,51.5,1.01,6.16
Lake,-122.7468,39.0948,2904,2020-02,0,42.9,52,61.2,4.16,13.67
Lake,-122.7468,39.0948,2904,2020-03,2.19,37.5,45.3,53,1.58,8.37
Lake,-122.7468,39.0948,2904,2020-04,1.09,44.8,55.1,65.3,2.04,13.99
Lake,-122.7468,39.0948,2904,2020-05,1.66,49.7,61.1,72.5,4.06,20.83
Lake,-122.7468,39.0948,2904,2020-06,0,57,68.9,80.8,6.95,27.85
Lake,-122.7468,39.0948,2904,2020-07,0,63.9,77.3,90.7,9.72,39.58
Lake,-122.7468,39.0948,2904,2020-08,0.13,67,78.9,90.7,11.03,38.63
Lake,-122.7468,39.0948,2904,2020-09,0,63.8,75,86.1,11.34,36.05
Lake,-122.7468,39.0948,2904,2020-10,0.01,59.8,71.5,83.2,11.18,33.95
Lake,-122.7468,39.0948,2904,2020-11,1.78,44.4,52.6,60.8,4.07,13.43
,,,,,,,,,,
Lassen,-120.6299,40.7211,6637,2013-01,0.86,15.5,26.7,37.9,0.62,4.68
Lassen,-120.6299,40.7211,6637,2013-02,0.33,19.5,30.6,41.6,0.66,6.09
Lassen,-120.6299,40.7211,6637,2013-03,0.54,24.8,36.6,48.3,0.68,7.78
Lassen,-120.6299,40.7211,6637,2013-04,1.08,28.2,40.3,52.3,1.13,9.85
Lassen,-120.6299,40.7211,6637,2013-05,1.56,34.4,46.9,59.3,1.46,12.78
Lassen,-120.6299,40.7211,6637,2013-06,0.59,42.7,56.9,71.1,3.06,21.16
Lassen,-120.6299,40.7211,6637,2013-07,0.55,52.1,68,83.9,6.69,33.58
Lassen,-120.6299,40.7211,6637,2013-08,0.22,48,62.7,77.3,5.44,26.77
Lassen,-120.6299,40.7211,6637,2013-09,1.1,43.2,55.6,68.1,3.24,18.81
Lassen,-120.6299,40.7211,6637,2013-10,0.43,31.6,44.4,57.3,2.28,12.93
Lassen,-120.6299,40.7211,6637,2013-11,0.58,26.3,37.8,49.4,1.12,8.08
Lassen,-120.6299,40.7211,6637,2013-12,0.17,17.1,29.1,41.1,0.94,6.29
Lassen,-120.6299,40.7211,6637,2014-01,0.54,25.1,36.6,48.2,1.88,8.38
Lassen,-120.6299,40.7211,6637,2014-02,3.2,25,33.2,41.4,0.62,5.03
Lassen,-120.6299,40.7211,6637,2014-03,3.45,26.3,35.9,45.5,1.03,6.61
Lassen,-120.6299,40.7211,6637,2014-04,0.94,27.8,40.2,52.7,1.08,9.99
Lassen,-120.6299,40.7211,6637,2014-05,0.51,34.9,48.4,62,2.34,15.62
Lassen,-120.6299,40.7211,6637,2014-06,0.14,41.6,56.5,71.5,3.59,22.16
Lassen,-120.6299,40.7211,6637,2014-07,0.68,54.2,68.8,83.4,6.86,32.76
Lassen,-120.6299,40.7211,6637,2014-08,0.81,50.5,63.8,77,5.06,25.28
Lassen,-120.6299,40.7211,6637,2014-09,0.57,46.4,59.3,72.3,4.93,22.32
Lassen,-120.6299,40.7211,6637,2014-10,1.28,37.3,49.6,61.9,2.64,15.1
Lassen,-120.6299,40.7211,6637,2014-11,0.98,29,38.2,47.4,0.92,6.62
Lassen,-120.6299,40.7211,6637,2014-12,4.85,27.6,32.5,37.3,0.28,1.86
Lassen,-120.6299,40.7211,6637,2015-01,0.06,28.4,37,45.6,1.13,5.79
Lassen,-120.6299,40.7211,6637,2015-02,2.76,29.5,38.8,48.1,1.34,7.35
Lassen,-120.6299,40.7211,6637,2015-03,0.65,31,41.5,52,1.79,9.64
Lassen,-120.6299,40.7211,6637,2015-04,0.83,27.2,39.8,52.3,1.14,10.45
Lassen,-120.6299,40.7211,6637,2015-05,2.59,35.9,47.1,58.2,1.24,11.22
Lassen,-120.6299,40.7211,6637,2015-06,0.39,48.1,61.9,75.8,4.59,24.78
Lassen,-120.6299,40.7211,6637,2015-07,2.62,51.4,64.1,76.8,4.35,23.9
Lassen,-120.6299,40.7211,6637,2015-08,0.2,51.2,65,78.8,6.49,28.34
Lassen,-120.6299,40.7211,6637,2015-09,0.18,45,58.8,72.6,5.88,23.7
Lassen,-120.6299,40.7211,6637,2015-10,1.23,40.6,51.8,62.9,2.74,14.36
Lassen,-120.6299,40.7211,6637,2015-11,1.77,23.4,31.9,40.4,0.64,4.48
Lassen,-120.6299,40.7211,6637,2015-12,5.34,22,27.6,33.2,0.26,1.96
Lassen,-120.6299,40.7211,6637,2016-01,3.93,22.6,29.2,35.9,0.28,2.46
Lassen,-120.6299,40.7211,6637,2016-02,0.94,25.4,36,46.6,0.76,6.82
Lassen,-120.6299,40.7211,6637,2016-03,3.37,26.2,34.9,43.6,0.43,5.3
Lassen,-120.6299,40.7211,6637,2016-04,1.37,31.2,42.7,54.3,1.07,9.9
Lassen,-120.6299,40.7211,6637,2016-05,2.79,35.5,46.6,57.7,1.09,10.6
Lassen,-120.6299,40.7211,6637,2016-06,0.46,42.8,57.3,71.8,3.16,21.92
Lassen,-120.6299,40.7211,6637,2016-07,0,49.2,64.1,79.1,5.77,28.65
Lassen,-120.6299,40.7211,6637,2016-08,0,51,66.2,81.4,7.64,32
Lassen,-120.6299,40.7211,6637,2016-09,0.09,43.6,57.5,71.5,4.8,22.35
Lassen,-120.6299,40.7211,6637,2016-10,3.33,35.5,44.8,54.1,1.56,9.6
Lassen,-120.6299,40.7211,6637,2016-11,1.28,28.9,37.8,46.6,0.87,6.38
Lassen,-120.6299,40.7211,6637,2016-12,3.39,19.6,27.9,36.3,0.48,3.57
Lassen,-120.6299,40.7211,6637,2017-01,7.75,18.9,26.4,33.9,0.5,2.56
Lassen,-120.6299,40.7211,6637,2017-02,6.01,24.9,31.6,38.3,0.7,3.52
Lassen,-120.6299,40.7211,6637,2017-03,2.82,28.9,37.7,46.6,0.97,6.86
Lassen,-120.6299,40.7211,6637,2017-04,2.16,28.3,37.5,46.6,0.8,6.54
Lassen,-120.6299,40.7211,6637,2017-05,0.28,38.4,50,61.6,2.97,14.57
Lassen,-120.6299,40.7211,6637,2017-06,0.95,46.7,58.5,70.4,4.01,20.37
Lassen,-120.6299,40.7211,6637,2017-07,0.06,53.6,67.5,81.3,7.87,30.16
Lassen,-120.6299,40.7211,6637,2017-08,0.38,55.4,68.1,80.9,7.01,29.06
Lassen,-120.6299,40.7211,6637,2017-09,0.94,45.6,56.8,68,4.38,19.23
